img_filename;PresentedImageSize_Width;PresentedImageSize_Height;pt0_x;pt0_y;pt1_x;pt1_y
img-2018-08-04T08-59-56devID1.jpg;1200.0;1200.0;992.0138854980469;481.43748474121094;1020.0138854980469;506.43748474121094
img-2016-10-14T12-00-17devID2.jpg;1200.0;1200.0;432.0138854980469;707.1041564941406;465.0138854980469;766.1041564941406
img-2017-02-03T04-01-28devID1.jpg;1200.0;1200.0;709.0138854980469;347.1041564941406;732.0138854980469;376.1041564941406
img-2017-02-18T04-01-05devID2.jpg;1200.0;1200.0;258.0138854980469;795.3263893127441;283.0138854980469;830.3263893127441
img-2017-03-04T07-00-41devID1.jpg;1200.0;1200.0;920.0138854980469;760.3263893127441;969.0138854980469;824.3263893127441
img-2016-10-04T08-58-48devID2.jpg;1200.0;1200.0;107.01388549804688;711.1041564941406;130.01388549804688;738.1041564941406
img-2017-02-15T04-01-33devID1.jpg;1200.0;1200.0;993.0138854980469;595.9930419921875;1024.0138854980469;625.9930419921875
img-2018-06-26T10-59-08devID1.jpg;1200.0;1200.0;332.0138854980469;579.3263893127441;361.0138854980469;628.3263893127441
img-2019-12-26T12-58-29devID1.jpg;1200.0;1200.0;457.0138854980469;546.4375;474.0138854980469;576.4375
img-2020-01-01T15-00-22devID2.jpg;1200.0;1200.0;667.0138854980469;570.3263893127441;702.0138854980469;624.3263893127441
img-2017-02-22T09-00-44devID2.jpg;1200.0;1200.0;650.0138854980469;460.32638931274414;667.0138854980469;494.32638931274414
img-2018-07-09T07-58-24devID2.jpg;1200.0;1200.0;754.0138854980469;1114.4375;771.0138854980469;1143.4375
img-2017-02-11T04-58-18devID1.jpg;1200.0;1200.0;487.0138854980469;451.3263854980469;460.0138854980469;415.3263854980469
img-2018-08-02T14-58-05devID1.jpg;1200.0;1200.0;988.0138854980469;505.43748474121094;1008.0138854980469;541.4374847412109
img-2019-12-14T15-01-29devID2.jpg;1200.0;1200.0;527.0138854980469;191.5486068725586;548.0138854980469;227.5486068725586
img-2017-03-01T06-01-48devID2.jpg;1200.0;1200.0;359.0138854980469;322.5486068725586;415.0138854980469;384.5486068725586
img-2016-10-18T11-59-44devID1.jpg;1200.0;1200.0;428.0138854980469;615.4374847412109;455.0138854980469;649.4374847412109
img-2016-10-22T13-58-32devID2.jpg;1200.0;1200.0;640.0138854980469;513.1041564941406;662.0138854980469;552.1041564941406
img-2017-02-05T03-58-56devID2.jpg;1200.0;1200.0;481.0138854980469;320.32638931274414;511.0138854980469;347.32638931274414
img-2017-02-15T09-01-41devID2.jpg;1200.0;1200.0;479.0138854980469;719.1041564941406;512.0138854980469;753.4375
img-2020-01-01T17-01-43devID1.jpg;1200.0;1200.0;847.0138854980469;637.1041564941406;881.0138854980469;673.1041564941406
img-2019-12-16T15-59-30devID1.jpg;1200.0;1200.0;879.0138854980469;958.4375;920.0138854980469;994.4375
img-2018-07-12T14-58-48devID2.jpg;1200.0;1200.0;854.0138854980469;517.215274810791;882.0138854980469;548.215274810791
img-2016-10-07T08-59-44devID2.jpg;1200.0;1200.0;129.01388549804688;710.6597232818604;161.01388549804688;740.6597232818604
img-2016-10-22T13-58-12devID1.jpg;1200.0;1200.0;654.0138854980469;517.3263854980469;680.0138854980469;552.3263854980469
img-2016-10-24T14-00-26devID2.jpg;1200.0;1200.0;631.0138854980469;708.6597232818604;655.0138854980469;730.6597232818604
img-2017-02-06T07-00-25devID2.jpg;1200.0;1200.0;729.0138854980469;564.5486068725586;757.0138854980469;595.5486068725586
img-2017-01-22T06-59-24devID2.jpg;1200.0;1200.0;383.0138854980469;624.5486068725586;398.0138854980469;652.5486068725586
img-2018-06-25T10-00-57devID1.jpg;1200.0;1200.0;448.0138854980469;392.3263854980469;471.0138854980469;421.3263854980469
img-2018-07-13T18-58-59devID2.jpg;1200.0;1200.0;874.0138854980469;314.3263854980469;903.0138854980469;352.3263854980469
img-2018-08-03T13-04-49devID1.jpg;1200.0;1200.0;408.0138854980469;863.3263893127441;417.0138854980469;880.3263893127441
img-2016-10-21T10-00-27devID2.jpg;1200.0;1200.0;231.01388549804688;478.3263854980469;263.0138854980469;494.3263854980469
img-2017-02-26T07-00-08devID1.jpg;1200.0;1200.0;824.0138854980469;612.4374847412109;848.0138854980469;659.4374847412109
img-2017-02-08T08-00-52devID2.jpg;1200.0;1200.0;769.0138854980469;706.4374847412109;790.0138854980469;728.4374847412109
img-2017-02-01T04-00-01devID1.jpg;1200.0;1200.0;855.0138854980469;684.6597232818604;873.0138854980469;710.6597232818604
img-2016-10-17T10-01-36devID2.jpg;1200.0;1200.0;873.0138854980469;351.65972328186035;892.0138854980469;376.65972328186035
img-2016-10-24T13-00-42devID2.jpg;1200.0;1200.0;461.0138854980469;541.4374847412109;482.0138854980469;570.4374847412109
img-2017-02-02T09-01-14devID2.jpg;1200.0;1200.0;505.0138854980469;287.3263854980469;543.0138854980469;325.3263854980469
img-2017-02-16T05-01-02devID2.jpg;1200.0;1200.0;403.0138854980469;844.4375;442.0138854980469;869.4375
img-2017-03-11T13-01-47devID1.jpg;1200.0;1200.0;381.0138854980469;280.43748474121094;412.0138854980469;309.43748474121094
img-2016-10-17T15-00-28devID1.jpg;1200.0;1200.0;757.0138854980469;720.3263893127441;784.0138854980469;753.3263893127441
img-2017-03-12T11-00-15devID1.jpg;1200.0;1200.0;734.0138854980469;345.9930419921875;764.0138854980469;377.9930419921875
img-2018-07-14T14-01-46devID1.jpg;1200.0;1200.0;473.0138854980469;323.32638931274414;507.0138854980469;368.32638931274414
img-2017-03-21T09-58-55devID1.jpg;1200.0;1200.0;715.0138854980469;999.4375;740.0138854980469;1032.4375
img-2019-12-30T12-01-16devID2.jpg;1200.0;1200.0;847.0138854980469;583.3263893127441;862.0138854980469;622.3263893127441
img-2018-07-27T11-08-52devID1.jpg;1200.0;1200.0;521.0138854980469;220.43748474121094;507.0138854980469;185.43748474121094
img-2017-02-20T05-59-04devID1.jpg;1200.0;1200.0;680.0138854980469;793.1041717529297;713.0138854980469;828.1041717529297
img-2017-03-10T13-00-17devID2.jpg;1200.0;1200.0;322.0138854980469;825.326416015625;345.0138854980469;850.326416015625
img-2018-08-06T13-00-32devID2.jpg;1200.0;1200.0;689.0138854980469;1011.326416015625;715.0138854980469;1037.326416015625
img-2016-01-07T12-01-27devID1.jpg;1200.0;1200.0;1040.0138854980469;671.326416015625;1074.0138854980469;705.326416015625
img-2017-03-24T11-59-42devID1.jpg;1200.0;1200.0;610.0138854980469;208.88194274902344;634.0138854980469;244.88194274902344
img-2016-11-02T19-59-49devID2.jpg;1200.0;1200.0;780.0138854980469;1019.326416015625;815.0138854980469;1070.326416015625
img-2017-03-10T09-59-52devID1.jpg;1200.0;1200.0;719.0138854980469;362.8819580078125;749.0138854980469;394.8819580078125
img-2016-10-02T10-58-38devID2.jpg;1200.0;1200.0;351.0138854980469;941.326416015625;381.0138854980469;969.326416015625
img-2015-12-23T12-01-19devID1.jpg;1200.0;1200.0;670.0138854980469;125.77082824707031;703.0138854980469;157.7708282470703
img-2016-10-29T17-00-32devID2.jpg;1200.0;1200.0;898.0138854980469;640.1041717529297;862.0138854980469;663.1041717529297
img-2017-03-23T08-58-23devID1.jpg;1200.0;1200.0;585.0138854980469;1072.4375;627.0138854980469;1096.4375
img-2016-11-02T19-00-16devID1.jpg;1200.0;1200.0;900.0138854980469;863.3263893127441;931.0138854980469;899.4375
img-2016-10-20T13-58-52devID2.jpg;1200.0;1200.0;571.0138854980469;685.3263893127441;595.0138854980469;707.3263893127441
img-2017-01-26T08-59-35devID1.jpg;1200.0;1200.0;908.0138854980469;775.7708435058594;937.0138854980469;801.7708435058594
img-2017-03-01T13-01-42devID2.jpg;1200.0;1200.0;378.0138854980469;986.4375;431.0138854980469;1035.4375
img-2020-01-03T11-00-27devID1.jpg;1200.0;1200.0;798.0138854980469;913.4375;822.0138854980469;936.4375
img-2016-10-02T11-00-58devID2.jpg;1200.0;1200.0;360.0138854980469;929.7708435058594;395.0138854980469;953.7708435058594
img-2016-10-19T09-58-10devID2.jpg;1200.0;1200.0;211.01388549804688;554.4375;241.01388549804688;604.4375
img-2017-01-31T10-01-26devID2.jpg;1200.0;1200.0;961.0138854980469;863.4375;983.0138854980469;896.4375
img-2018-06-27T16-00-01devID1.jpg;1200.0;1200.0;340.0138854980469;939.4375;373.0138854980469;986.4375
img-2018-07-14T18-58-32devID2.jpg;1200.0;1200.0;921.0138854980469;389.3263854980469;948.0138854980469;419.3263854980469
img-2017-02-19T07-01-17devID2.jpg;1200.0;1200.0;557.0138854980469;484.7708435058594;589.0138854980469;522.7708435058594
img-2016-10-25T12-01-39devID2.jpg;1200.0;1200.0;659.0138854980469;817.7708435058594;679.0138854980469;849.7708435058594
img-2018-07-17T21-58-32devID1.jpg;1200.0;1200.0;347.0138854980469;108.77081298828125;369.0138854980469;132.77081298828125
img-2017-03-18T14-59-08devID2.jpg;1200.0;1200.0;301.0138854980469;406.4375;350.0138854980469;463.4375
img-2016-10-26T09-59-11devID1.jpg;1200.0;1200.0;251.01388549804688;348.65972328186035;294.0138854980469;387.65972328186035
img-2019-12-25T10-01-13devID2.jpg;1200.0;1200.0;1042.0138854980469;515.4375;1079.0138854980469;569.4375
img-2016-10-13T13-01-38devID1.jpg;1200.0;1200.0;544.0138854980469;757.6597232818604;598.0138854980469;815.3263893127441
img-2016-10-06T12-00-13devID2.jpg;1200.0;1200.0;423.0138854980469;890.4375;462.0138854980469;912.4375
img-2019-12-20T13-00-41devID2.jpg;1200.0;1200.0;703.0138854980469;363.3263854980469;749.0138854980469;407.3263854980469
img-2016-10-07T09-00-44devID2.jpg;1200.0;1200.0;131.01388549804688;697.6597232818604;169.01388549804688;721.6597232818604
img-2016-10-30T11-00-38devID2.jpg;1200.0;1200.0;345.0138854980469;266.43748474121094;388.0138854980469;322.43748474121094
img-2016-10-17T10-58-06devID2.jpg;1200.0;1200.0;330.0138854980469;614.6597232818604;362.0138854980469;638.6597232818604
img-2016-10-25T13-01-32devID1.jpg;1200.0;1200.0;461.0138854980469;615.6597232818604;482.0138854980469;643.6597232818604
img-2017-02-13T08-00-25devID2.jpg;1200.0;1200.0;492.0138854980469;716.7708435058594;512.0138854980469;746.7708435058594
img-2016-11-02T18-00-02devID2.jpg;1200.0;1200.0;840.0138854980469;813.4375;873.0138854980469;848.4375
img-2016-10-30T17-59-11devID1.jpg;1200.0;1200.0;900.0138854980469;815.7708435058594;940.0138854980469;859.7708435058594
img-2017-02-13T07-59-45devID2.jpg;1200.0;1200.0;504.0138854980469;708.7708435058594;528.0138854980469;736.7708435058594
img-2016-10-18T12-00-54devID2.jpg;1200.0;1200.0;433.0138854980469;629.7708435058594;459.0138854980469;674.7708435058594
img-2017-02-13T04-59-36devID1.jpg;1200.0;1200.0;832.0138854980469;510.4375;859.0138854980469;540.4375
img-2015-12-23T08-01-21devID2.jpg;1200.0;1200.0;347.0138854980469;669.215274810791;379.0138854980469;706.215274810791
img-2017-02-01T06-59-08devID1.jpg;1200.0;1200.0;578.0138854980469;739.4375;607.0138854980469;771.4375
img-2017-02-14T07-58-21devID1.jpg;1200.0;1200.0;523.0138854980469;477.9930419921875;551.0138854980469;511.4375
img-2016-10-15T13-00-52devID2.jpg;1200.0;1200.0;480.0138854980469;755.7708435058594;515.0138854980469;791.7708435058594
img-2020-01-05T12-58-18devID2.jpg;1200.0;1200.0;655.0138854980469;864.7708435058594;689.0138854980469;897.7708435058594
img-2018-07-17T09-59-34devID1.jpg;1200.0;1200.0;287.0138854980469;281.1041564941406;299.0138854980469;299.1041564941406
img-2017-01-28T10-00-25devID2.jpg;1200.0;1200.0;748.0138854980469;190.32638549804688;779.0138854980469;217.32638549804688
img-2018-06-28T05-59-37devID1.jpg;1200.0;1200.0;604.0138854980469;95.32638549804688;644.0138854980469;141.32638549804688
img-2016-11-01T13-00-09devID2.jpg;1200.0;1200.0;569.0138854980469;277.3263854980469;584.0138854980469;294.3263854980469
img-2017-03-12T09-00-15devID2.jpg;1200.0;1200.0;533.0138854980469;265.43748474121094;571.0138854980469;296.43748474121094
img-2020-01-03T10-01-26devID1.jpg;1200.0;1200.0;834.0138854980469;999.4375;872.0138854980469;1030.4375
img-2017-03-23T13-00-49devID1.jpg;1200.0;1200.0;958.0138854980469;715.7708435058594;994.0138854980469;754.7708435058594
img-2019-12-29T16-00-12devID1.jpg;1200.0;1200.0;429.0138854980469;534.4375;462.0138854980469;563.4375
img-2016-10-07T13-00-26devID2.jpg;1200.0;1200.0;548.0138854980469;918.7708435058594;567.0138854980469;947.7708435058594
img-2018-07-09T09-58-06devID1.jpg;1200.0;1200.0;865.0138854980469;967.7708435058594;893.0138854980469;1005.7708435058594
img-2017-02-21T11-00-09devID2.jpg;1200.0;1200.0;319.0138854980469;447.7708435058594;341.0138854980469;479.7708435058594
img-2017-02-13T07-58-25devID1.jpg;1200.0;1200.0;503.0138854980469;472.65972328186035;528.0138854980469;504.65972328186035
img-2016-10-06T12-58-52devID2.jpg;1200.0;1200.0;498.0138854980469;934.4375;537.0138854980469;980.4375
img-2019-12-16T16-01-50devID1.jpg;1200.0;1200.0;812.0138854980469;969.4375;844.0138854980469;1008.4375
img-2017-03-25T06-58-04devID2.jpg;1200.0;1200.0;1038.0138854980469;912.4375;1065.0138854980469;963.4375
img-2017-02-11T03-58-04devID1.jpg;1200.0;1200.0;460.0138854980469;291.9930419921875;489.0138854980469;325.9930419921875
img-2018-07-17T20-01-01devID2.jpg;1200.0;1200.0;187.01388549804688;360.4375;241.01388549804688;411.4375
img-2017-02-10T11-00-14devID1.jpg;1200.0;1200.0;763.0138854980469;149.43748474121094;801.0138854980469;185.43748474121094
img-2016-10-25T18-00-03devID2.jpg;1200.0;1200.0;748.0138854980469;990.4375;773.0138854980469;1028.4375
img-2016-10-18T12-59-56devID1.jpg;1200.0;1200.0;;;;
img-2016-01-07T13-00-42devID1.jpg;1200.0;1200.0;1075.0138854980469;579.4375;1117.0138854980469;628.4375
img-2016-10-18T11-02-01devID2.jpg;1200.0;1200.0;310.0138854980469;618.3263893127441;355.0138854980469;661.3263893127441
img-2016-10-30T18-01-31devID1.jpg;1200.0;1200.0;898.0138854980469;826.7708435058594;931.0138854980469;869.7708435058594
img-2018-07-23T19-01-33devID2.jpg;1200.0;1200.0;377.0138854980469;1019.4375;411.0138854980469;1061.4375
img-2019-12-31T11-59-04devID2.jpg;1200.0;1200.0;378.0138854980469;500.9930419921875;398.0138854980469;537.9930419921875
img-2017-01-31T05-58-17devID1.jpg;1200.0;1200.0;592.0138854980469;459.32638931274414;614.0138854980469;485.32638931274414
img-2017-01-30T06-58-15devID2.jpg;1200.0;1200.0;739.0138854980469;507.32638931274414;765.0138854980469;540.3263893127441
img-2017-01-29T02-58-52devID1.jpg;1200.0;1200.0;251.01388549804688;747.7708435058594;281.0138854980469;775.7708435058594
img-2017-10-12T10-01-03devID2.jpg;1200.0;1200.0;632.0138854980469;125.32638549804688;679.0138854980469;170.32638549804688
img-2017-01-30T10-58-09devID2.jpg;1200.0;1200.0;1112.0138854980469;719.7708435058594;1130.0138854980469;733.7708435058594
img-2017-03-20T16-00-15devID2.jpg;1200.0;1200.0;379.0138854980469;200.65972328186035;401.0138854980469;228.65972328186035
img-2019-12-21T15-58-48devID2.jpg;1200.0;1200.0;444.0138854980469;338.215274810791;481.0138854980469;377.215274810791
img-2019-12-29T12-01-28devID1.jpg;1200.0;1200.0;823.0138854980469;616.4374847412109;840.0138854980469;644.7708435058594
img-2016-10-30T19-01-34devID1.jpg;1200.0;1200.0;891.0138854980469;940.4375;938.0138854980469;983.4375
img-2016-10-14T10-01-14devID2.jpg;1200.0;1200.0;227.01388549804688;643.4375;267.0138854980469;689.4375
img-2019-12-18T12-58-21devID1.jpg;1200.0;1200.0;698.0138854980469;323.215274810791;745.0138854980469;394.215274810791
img-2015-12-25T04-58-53devID1.jpg;1200.0;1200.0;179.01388549804688;906.4375;239.01388549804688;959.4375
img-2018-08-09T08-01-57devID1.jpg;1200.0;1200.0;1037.0138854980469;468.32638931274414;1049.0138854980469;493.32638931274414
img-2018-08-04T10-03-37devID2.jpg;1200.0;1200.0;303.0138854980469;813.4375;328.0138854980469;835.4375
img-2019-12-11T10-59-38devID1.jpg;1200.0;1200.0;962.0138854980469;253.5486068725586;1007.0138854980469;289.5486068725586
img-2018-07-26T10-00-23devID2.jpg;1200.0;1200.0;593.0138854980469;1018.4375;618.0138854980469;1060.4375
img-2018-06-27T04-58-49devID1.jpg;1200.0;1200.0;423.0138854980469;1118.4375;437.0138854980469;1146.4375
img-2019-12-29T19-01-35devID2.jpg;1200.0;1200.0;221.01388549804688;353.4375;264.0138854980469;388.4375
img-2017-02-09T09-59-18devID2.jpg;1200.0;1200.0;272.0138854980469;491.4375;305.0138854980469;522.4375
img-2018-08-09T08-01-37devID1.jpg;1200.0;1200.0;1035.0138854980469;471.4375;1048.0138854980469;484.4375
img-2017-02-19T07-00-57devID2.jpg;1200.0;1200.0;548.0138854980469;479.4375;595.0138854980469;523.4375
img-2017-03-22T09-58-21devID1.jpg;1200.0;1200.0;419.0138854980469;994.4375;455.0138854980469;1024.4375
img-2016-10-25T15-59-44devID1.jpg;1200.0;1200.0;555.0138854980469;371.4375;579.0138854980469;396.4375
img-2016-10-19T09-58-30devID2.jpg;1200.0;1200.0;232.01388549804688;573.3263893127441;273.0138854980469;604.3263893127441
img-2016-10-25T14-59-49devID1.jpg;1200.0;1200.0;613.0138854980469;448.7708435058594;669.0138854980469;501.7708435058594
img-2017-01-25T02-01-18devID1.jpg;1200.0;1200.0;801.0138854980469;1046.4375;844.0138854980469;1096.4375
img-2017-02-15T10-58-39devID1.jpg;1200.0;1200.0;284.0138854980469;379.4375;325.0138854980469;405.4375
img-2017-01-27T10-01-29devID2.jpg;1200.0;1200.0;1019.0138854980469;762.3263893127441;1043.0138854980469;797.3263893127441
img-2017-03-05T12-00-08devID1.jpg;1200.0;1200.0;683.0138854980469;269.32638931274414;722.0138854980469;305.32638931274414
img-2016-10-05T09-00-29devID1.jpg;1200.0;1200.0;80.01388549804688;687.7708435058594;129.01388549804688;731.7708435058594
img-2017-03-04T12-00-46devID2.jpg;1200.0;1200.0;300.0138854980469;671.4375;345.0138854980469;704.4375
img-2018-07-16T18-01-09devID1.jpg;1200.0;1200.0;857.0138854980469;851.4375;903.0138854980469;898.4375
img-2017-02-11T07-59-04devID2.jpg;1200.0;1200.0;473.0138854980469;492.7708435058594;509.0138854980469;524.7708435058594
img-2016-10-25T13-59-55devID1.jpg;1200.0;1200.0;527.0138854980469;540.3263854980469;550.0138854980469;564.7708435058594
img-2016-10-30T17-01-08devID2.jpg;1200.0;1200.0;873.0138854980469;688.7708435058594;915.0138854980469;733.7708435058594
img-2017-02-14T05-59-57devID1.jpg;1200.0;1200.0;737.0138854980469;484.7708435058594;773.0138854980469;528.7708435058594
img-2017-02-27T08-58-58devID2.jpg;1200.0;1200.0;435.0138854980469;590.3263893127441;471.0138854980469;624.3263893127441
img-2018-07-24T08-08-48devID2.jpg;1200.0;1200.0;102.01388549804688;637.7708435058594;140.01388549804688;682.7708435058594
img-2017-01-26T10-00-16devID1.jpg;1200.0;1200.0;831.0138854980469;219.5486068725586;863.0138854980469;255.5486068725586
img-2016-10-03T14-00-03devID1.jpg;1200.0;1200.0;339.0138854980469;968.4375;368.0138854980469;1000.4375
img-2020-01-01T13-00-41devID1.jpg;1200.0;1200.0;772.0138854980469;548.4375;807.0138854980469;595.4375
img-2018-08-03T12-00-08devID1.jpg;1200.0;1200.0;800.0138854980469;842.4375;819.0138854980469;856.4375
img-2017-02-15T09-58-03devID2.jpg;1200.0;1200.0;437.0138854980469;822.4375;467.0138854980469;856.4375
img-2018-07-13T15-00-16devID2.jpg;1200.0;1200.0;778.0138854980469;829.7708435058594;820.0138854980469;877.7708435058594
img-2016-11-02T12-58-47devID1.jpg;1200.0;1200.0;327.0138854980469;410.65972328186035;357.0138854980469;443.65972328186035
img-2019-12-21T11-59-44devID2.jpg;1200.0;1200.0;853.0138854980469;439.32638931274414;890.0138854980469;489.32638931274414
img-2016-10-17T16-59-53devID2.jpg;1200.0;1200.0;969.0138854980469;739.7708435058594;988.0138854980469;775.7708435058594
img-2016-10-24T13-00-42devID1.jpg;1200.0;1200.0;467.0138854980469;543.7708435058594;501.0138854980469;567.7708435058594
img-2017-03-03T09-58-30devID1.jpg;1200.0;1200.0;445.0138854980469;478.9930419921875;511.0138854980469;540.9930419921875
img-2017-02-12T09-01-57devID2.jpg;1200.0;1200.0;679.0138854980469;884.4375;709.0138854980469;909.4375
img-2017-02-03T03-01-06devID2.jpg;1200.0;1200.0;348.0138854980469;369.4375;413.0138854980469;422.4375
img-2017-03-05T07-59-36devID1.jpg;1200.0;1200.0;877.0138854980469;689.4375;917.0138854980469;731.4375
img-2016-10-13T13-33-58devID2.jpg;1200.0;1200.0;620.0138854980469;766.4375;679.0138854980469;810.4375
img-2017-02-06T05-58-23devID2.jpg;1200.0;1200.0;714.0138854980469;698.4375;782.0138854980469;745.4375
img-2017-01-27T08-59-17devID1.jpg;1200.0;1200.0;439.0138854980469;910.4375;479.0138854980469;944.4375
img-2018-07-17T22-00-12devID2.jpg;1200.0;1200.0;868.0138854980469;1106.4375;897.0138854980469;1130.4375
img-2017-03-05T06-58-54devID2.jpg;1200.0;1200.0;824.0138854980469;291.215274810791;878.0138854980469;344.215274810791
img-2015-12-23T04-58-30devID2.jpg;1200.0;1200.0;310.0138854980469;270.43748474121094;365.0138854980469;309.43748474121094
img-2017-03-15T15-00-43devID2.jpg;1200.0;1200.0;414.0138854980469;985.4375;450.0138854980469;1019.4375
img-2018-07-11T14-01-41devID2.jpg;1200.0;1200.0;888.0138854980469;486.4375;953.0138854980469;548.4375
img-2016-10-20T18-58-46devID2.jpg;1200.0;1200.0;1117.0138854980469;795.4375;1148.0138854980469;863.4375
img-2017-03-09T09-01-37devID1.jpg;1200.0;1200.0;812.0138854980469;375.65972328186035;852.0138854980469;415.65972328186035
img-2019-12-09T08-58-32devID1.jpg;1200.0;1200.0;711.0138854980469;1175.4375;741.0138854980469;1194.4375
img-2018-06-28T05-58-57devID1.jpg;1200.0;1200.0;600.0138854980469;103.9930419921875;653.0138854980469;147.9930419921875
img-2017-02-16T05-01-02devID1.jpg;1200.0;1200.0;370.0138854980469;379.4375;414.0138854980469;394.4375
img-2017-02-20T05-01-21devID1.jpg;1200.0;1200.0;389.0138854980469;821.4375;442.0138854980469;864.4375
img-2016-10-08T15-00-26devID1.jpg;1200.0;1200.0;775.0138854980469;924.4375;810.0138854980469;961.4375
img-2018-07-26T11-58-06devID2.jpg;1200.0;1200.0;242.01388549804688;819.4375;314.0138854980469;892.4375
img-2018-07-31T12-58-11devID2.jpg;1200.0;1200.0;323.0138854980469;683.4375;361.0138854980469;714.4375
img-2017-02-28T08-58-15devID1.jpg;1200.0;1200.0;533.0138854980469;444.7708435058594;582.0138854980469;473.7708435058594
img-2019-12-05T13-00-06devID1.jpg;1200.0;1200.0;808.0138854980469;121.32638549804688;855.0138854980469;150.32638549804688
img-2016-10-26T09-59-51devID1.jpg;1200.0;1200.0;263.0138854980469;359.7708435058594;300.0138854980469;394.7708435058594
img-2017-02-25T08-00-22devID1.jpg;1200.0;1200.0;719.0138854980469;524.7708435058594;762.0138854980469;551.7708435058594
img-2019-12-05T12-01-45devID1.jpg;1200.0;1200.0;958.0138854980469;219.43748474121094;992.0138854980469;258.43748474121094
img-2016-10-20T15-58-45devID2.jpg;1200.0;1200.0;864.0138854980469;651.4375;913.0138854980469;664.4375
img-2016-01-15T10-58-35devID1.jpg;1200.0;1200.0;241.01388549804688;948.7708435058594;281.0138854980469;981.7708435058594
img-2016-01-13T15-59-46devID1.jpg;1200.0;1200.0;988.0138854980469;979.7708435058594;1031.0138854980469;1008.7708435058594
img-2018-06-27T11-58-16devID2.jpg;1200.0;1200.0;862.0138854980469;666.7708435058594;895.0138854980469;696.7708435058594
img-2017-01-28T04-59-14devID2.jpg;1200.0;1200.0;503.0138854980469;781.4375;542.0138854980469;823.4375
img-2019-12-28T10-58-28devID2.jpg;1200.0;1200.0;967.0138854980469;586.4375;1002.0138854980469;634.4375
img-2015-12-19T07-59-20devID1.jpg;1200.0;1200.0;778.0138854980469;813.3263893127441;838.0138854980469;853.3263893127441
img-2016-10-13T16-59-46devID1.jpg;1200.0;1200.0;979.0138854980469;845.7708435058594;1034.0138854980469;894.7708435058594
img-2017-02-12T06-59-13devID2.jpg;1200.0;1200.0;532.0138854980469;539.7708435058594;557.0138854980469;567.7708435058594
img-2016-10-26T19-01-36devID2.jpg;1200.0;1200.0;1043.0138854980469;877.7708435058594;1099.0138854980469;936.7708435058594
img-2020-01-03T14-58-48devID1.jpg;1200.0;1200.0;534.0138854980469;609.7708435058594;565.0138854980469;654.7708435058594
img-2018-07-15T11-58-14devID2.jpg;1200.0;1200.0;473.0138854980469;230.10415649414062;510.0138854980469;273.1041564941406
img-2016-10-16T10-24-22devID1.jpg;1200.0;1200.0;222.01388549804688;604.5486068725586;269.0138854980469;654.5486068725586
img-2016-10-18T11-58-23devID1.jpg;1200.0;1200.0;419.0138854980469;622.6597232818604;457.0138854980469;673.6597232818604
